	D10f	D10s	D11f	D11s	D12f	D12s	D13f	D13s	D14f	D14s	D15f	D15s	D1f	D1s	D2f	D2s	D3f	D4f	D4s	D5f	D5s	D6f	D6s	D7f	D7s	D8f	D8s	D9f	D9s	H10f	H11f	H11s	H12f	H12s	H1f	H1s	H2f	H2s	H3f	H3s	H4f	H4s	H5f	H5s	H6f	H6s	H7f	H7s	H8f	H8s	H9f	PD10f	PD10s	PD11f	PD11s	PD12f	PD12s	PD1f	PD1s	PD2f	PD2s	PD3f	PD3s	PD4f	PD4s	PD5s	PD6f	PD6s	PD7f	PD7s	PD8f	PD8s	PD9s	W10f	W10s	W11f	W11s	W12f	W12s	W13f	W13s	W14f	W14s	W15f	W15s	W16f	W16s	W1f	W1s	W2f	W2s	W3f	W3s	W4f	W4s	W5f	W5s	W6f	W6s	W7f	W7s	W8f	W9f	W9s
H4s	0.99	0.7383571428571428	0.9864285714285714	0.6964285714285714	0.9490714285714286	0.8548571428571429	0.9955	0.6907857142857143	0.9942142857142857	0.7264285714285714	0.9883571428571428	0.6730714285714285	0.9736428571428571	0.758	0.9931428571428571	0.7631428571428571	0.9974285714285714	0.9221428571428572	0.7739285714285714	0.9950714285714286	0.6970714285714286	0.9856428571428572	0.8082857142857143	0.9908571428571429	0.7247857142857143	0.9852857142857143	0.8156428571428571	0.9840714285714286	0.7491428571428571	0.9947142857142857	0.988	0.8366428571428571	0.9978571428571429	0.7151428571428572	0.9857857142857143	0.7612142857142857	0.9910714285714286	0.5822857142857143	0.9893571428571428	0.6954285714285714	0.9870714285714286	0.0	0.9836428571428572	0.8402857142857143	0.9935714285714285	0.7374285714285714	0.9808571428571429	0.8756428571428572	0.9962142857142857	0.8173571428571429	0.9943571428571428	0.9793571428571428	0.6638571428571428	0.9952857142857143	0.7686428571428572	0.9970714285714286	0.7211428571428572	0.9974285714285714	0.6730714285714285	0.9938571428571429	0.3816428571428571	0.9959285714285714	0.7060714285714286	0.9955714285714286	0.7140714285714286	0.7937142857142857	0.9891428571428571	0.7521428571428571	0.9970714285714286	0.6823571428571429	0.9748571428571429	0.7324285714285714	0.651	0.9790714285714286	0.7987857142857143	0.9684285714285714	0.7263571428571428	0.9676428571428571	0.7185	0.9913571428571428	0.4655714285714286	0.9883571428571428	0.6193571428571428	0.9878571428571429	0.6701428571428572	0.957	0.7700714285714285	0.9705714285714285	0.8042857142857143	0.9909285714285714	0.7930714285714285	0.9928571428571429	0.6727142857142857	0.9951428571428571	0.7927142857142857	0.9894285714285714	0.7287142857142858	0.9953571428571428	0.7591428571428571	0.9941428571428571	0.745	0.9962857142857143	0.9845	0.754
H5f	0.807	0.991	0.9129285714285714	0.9937857142857143	0.8126428571428571	0.9965714285714286	0.7738571428571429	0.9850714285714286	0.7667857142857143	0.9961428571428571	0.8817857142857143	0.9834285714285714	0.8238571428571428	0.9804285714285714	0.866	0.9790714285714286	0.7149285714285715	0.8155	0.9948571428571429	0.9503571428571429	0.9902857142857143	0.8282857142857143	0.9981428571428571	0.7763571428571429	0.9905714285714285	0.9488571428571428	0.9967857142857143	0.9425	0.9906428571428572	0.7005714285714286	0.5161428571428571	0.9924285714285714	0.7872142857142858	0.9779285714285715	0.6867142857142857	0.9930714285714286	0.6681428571428571	0.9762142857142857	0.7129285714285715	0.9725	0.5665714285714286	0.9836428571428572	0.0	0.9827142857142858	0.5199285714285714	0.9834285714285714	0.7237142857142858	0.9995	0.7578571428571429	0.9867142857142858	0.7047857142857142	0.9328571428571428	0.9846428571428572	0.9027857142857143	0.9291428571428572	0.9343571428571429	0.9881428571428571	0.7129285714285715	0.9818571428571429	0.7898571428571428	0.9830714285714286	0.8617857142857143	0.9898571428571429	0.8795	0.9828571428571429	0.9920714285714286	0.8589285714285714	0.9903571428571428	0.8124285714285714	0.9801428571428571	0.8532142857142857	0.9405	0.9827142857142858	0.8884285714285715	0.993	0.8891428571428571	0.9898571428571429	0.9302142857142857	0.9902857142857143	0.9904285714285714	0.9945	0.9632857142857143	0.9986428571428572	0.9388571428571428	0.9784285714285714	0.9224285714285714	0.9967142857142857	0.9793571428571428	0.9947142857142857	0.9287142857142857	0.9897857142857143	0.8129285714285714	0.9899285714285714	0.9854285714285714	0.9697142857142858	0.8724285714285714	0.9905714285714285	0.9050714285714285	0.97	0.9687857142857143	0.9888571428571429	0.9683571428571428	0.9325714285714286	0.9599285714285715
H5s	0.9965	0.9337857142857143	0.9929285714285714	0.9520714285714286	0.9939285714285714	0.9411428571428572	0.997	0.9280714285714285	0.9925	0.9492857142857143	0.9888571428571429	0.9365714285714286	0.9929285714285714	0.9529285714285715	0.9967142857142857	0.9535	0.9987857142857143	0.9877142857142858	0.9314285714285714	0.9936428571428572	0.9381428571428572	0.9962857142857143	0.9732142857142857	0.9928571428571429	0.9520714285714286	0.9977142857142857	0.9634285714285714	0.9970714285714286	0.9506428571428571	0.9845	0.9695714285714285	0.8818571428571429	0.9953571428571428	0.6739285714285714	0.9378571428571428	0.7825	0.9781428571428571	0.8732142857142857	0.9690714285714286	0.6824285714285714	0.9906428571428572	0.8402857142857143	0.9827142857142858	0.0	0.9794285714285714	0.7882857142857143	0.9719285714285715	0.9529285714285715	0.9935714285714285	0.36764285714285716	0.9837142857142858	0.9817142857142858	0.8731428571428571	0.9957142857142857	0.9147857142857143	0.9975714285714286	0.9307142857142857	0.9980714285714286	0.8708571428571429	0.9804285714285714	0.9265	0.9796428571428571	0.918	0.9982142857142857	0.8453571428571428	0.9083571428571429	0.9862142857142857	0.9202142857142858	0.9978571428571429	0.8399285714285715	0.9862857142857143	0.9191428571428572	0.8420714285714286	0.9755	0.9606428571428571	0.9850714285714286	0.9409285714285714	0.9896428571428572	0.9428571428571428	0.9943571428571428	0.9435	0.9795714285714285	0.9709285714285715	0.9884285714285714	0.9394285714285714	0.9829285714285714	0.9655	0.9779285714285715	0.9319285714285714	0.9899285714285714	0.9551428571428572	0.9951428571428571	0.9382142857142857	0.9962857142857143	0.9394285714285714	0.9795714285714285	0.9161428571428571	0.9980714285714286	0.9425	0.9955	0.9394285714285714	0.9972142857142857	0.9926428571428572	0.9315714285714286
H6f	0.838	0.9945	0.9297857142857143	0.9959285714285714	0.8485	0.9942142857142857	0.8095	0.9942857142857143	0.8179285714285714	0.9963571428571428	0.9082142857142858	0.9858571428571429	0.8415	0.9954285714285714	0.8729285714285714	0.9847857142857143	0.7898571428571428	0.8472142857142857	0.9962857142857143	0.9605	0.9965714285714286	0.8519285714285715	0.9983571428571428	0.7990714285714285	0.9935714285714285	0.9410714285714286	0.9979285714285714	0.9686428571428571	0.9973571428571428	0.6036428571428571	0.4660714285714286	0.9950714285714286	0.7214285714285714	0.9835	0.6662857142857143	0.9964285714285714	0.6409285714285714	0.9807142857142858	0.7160714285714286	0.9789285714285715	0.5670714285714286	0.9935714285714285	0.5199285714285714	0.9794285714285714	0.0	0.9837142857142858	0.7456428571428572	0.9997142857142857	0.5988571428571429	0.9889285714285714	0.644	0.9399285714285714	0.9853571428571428	0.905	0.9363571428571429	0.9257142857142857	0.99	0.8032857142857143	0.9908571428571429	0.8106428571428571	0.9943571428571428	0.874	0.9934285714285714	0.9117857142857143	0.9767142857142858	0.9928571428571429	0.9237142857142857	0.9907142857142858	0.8477857142857143	0.9797142857142858	0.9186428571428571	0.9068571428571428	0.9839285714285714	0.8674285714285714	0.9900714285714286	0.9142142857142858	0.993	0.9492142857142857	0.991	0.9622142857142857	0.9958571428571429	0.9274285714285714	0.9977142857142857	0.9367857142857143	0.9766428571428571	0.9380714285714286	0.9975714285714286	0.9735	0.9959285714285714	0.9131428571428571	0.9895714285714285	0.8462857142857143	0.9964285714285714	0.9831428571428571	0.9918571428571429	0.8482142857142857	0.9905714285714285	0.9297857142857143	0.981	0.9455	0.9920714285714286	0.9375714285714286	0.9389285714285714	0.9593571428571429
H6s	0.9918571428571429	0.8470714285714286	0.9897142857142858	0.8478571428571429	0.9808571428571429	0.8762142857142857	0.995	0.8274285714285714	0.9900714285714286	0.8320714285714286	0.987	0.8102142857142857	0.9865714285714285	0.9042142857142857	0.9928571428571429	0.8992857142857142	0.9967142857142857	0.9719285714285715	0.9116428571428571	0.986	0.8072857142857143	0.993	0.9373571428571429	0.9907142857142858	0.9002142857142857	0.9898571428571429	0.8632142857142857	0.9941428571428571	0.8759285714285714	0.9867857142857143	0.9775714285714285	0.5503571428571429	0.9924285714285714	0.6047142857142858	0.9733571428571428	0.6362857142857142	0.9873571428571428	0.7957857142857143	0.9805714285714285	0.7709285714285714	0.9873571428571428	0.7374285714285714	0.9834285714285714	0.7882857142857143	0.9837142857142858	0.0	0.9793571428571428	0.8769285714285714	0.9881428571428571	0.8229285714285715	0.9855	0.9826428571428572	0.7603571428571428	0.9942857142857143	0.8708571428571429	0.9959285714285714	0.8852857142857142	0.9956428571428572	0.7767857142857143	0.9895714285714285	0.8709285714285714	0.9895714285714285	0.828	0.9954285714285714	0.7766428571428572	0.8529285714285715	0.9870714285714286	0.8866428571428572	0.9957857142857143	0.8035714285714286	0.9779285714285715	0.8592857142857143	0.7680714285714285	0.9827142857142858	0.9140714285714285	0.9790714285714286	0.8935714285714286	0.9825714285714285	0.8942142857142857	0.9849285714285714	0.8657142857142858	0.9791428571428571	0.872	0.9800714285714286	0.8708571428571429	0.9749285714285715	0.9287142857142857	0.9747857142857143	0.8850714285714286	0.9839285714285714	0.8805	0.9909285714285714	0.8595714285714285	0.9957857142857143	0.8878571428571429	0.9781428571428571	0.8987857142857143	0.996	0.8479285714285715	0.9906428571428572	0.82	0.9948571428571429	0.9824285714285714	0.8838571428571429
H7f	0.9242142857142858	0.9933571428571428	0.9422857142857143	0.9860714285714286	0.9365	0.9930714285714286	0.9295	0.9852857142857143	0.9562142857142857	0.9903571428571428	0.9352857142857143	0.9764285714285714	0.9345	0.9799285714285715	0.9064285714285715	0.9806428571428571	0.9490714285714286	0.9467857142857142	0.9935714285714285	0.9619285714285715	0.9927142857142857	0.9030714285714285	0.9946428571428572	0.8990714285714285	0.9907142857142858	0.9379285714285714	0.9957142857142857	0.9716428571428571	0.9928571428571429	0.5647142857142857	0.664	0.9946428571428572	0.6630714285714285	0.9682857142857143	0.6296428571428572	0.9953571428571428	0.7177857142857142	0.9683571428571428	0.6500714285714285	0.9719285714285715	0.5581428571428572	0.9808571428571429	0.7237142857142858	0.9719285714285715	0.7456428571428572	0.9793571428571428	0.0	0.9987857142857143	0.7525714285714286	0.9847857142857143	0.6745	0.9045	0.9761428571428571	0.9034285714285715	0.9674285714285714	0.9103571428571429	0.988	0.9361428571428572	0.9792857142857143	0.8970714285714285	0.9798571428571429	0.8581428571428571	0.9825	0.9536428571428571	0.9482142857142857	0.9854285714285714	0.9401428571428572	0.9888571428571429	0.9398571428571428	0.9730714285714286	0.9752857142857143	0.9603571428571429	0.9732857142857143	0.9485714285714286	0.9897142857142858	0.9424285714285714	0.987	0.9705714285714285	0.9904285714285714	0.9891428571428571	0.9915714285714285	0.9434285714285714	0.9965714285714286	0.9474285714285714	0.9801428571428571	0.9472142857142857	0.9958571428571429	0.9757857142857143	0.9823571428571428	0.9416428571428571	0.9907857142857143	0.9247142857142857	0.9843571428571428	0.9717857142857143	0.9884285714285714	0.9324285714285714	0.9915714285714285	0.9407142857142857	0.9795	0.9611428571428572	0.9876428571428572	0.9305714285714286	0.9407857142857143	0.9718571428571429
H7s	0.9989285714285714	0.9701428571428572	0.9972142857142857	0.9205	0.9978571428571429	0.9731428571428572	0.9985714285714286	0.9366428571428571	0.9999285714285714	0.9690714285714286	0.9997142857142857	0.9175714285714286	0.9960714285714286	0.9632857142857143	0.9982142857142857	0.9760714285714286	0.9999285714285714	0.9948571428571429	0.9822142857142857	0.9999285714285714	0.955	0.9993571428571428	0.9872142857142857	0.997	0.963	0.9999285714285714	0.9769285714285715	0.9987857142857143	0.966	0.9999285714285714	0.9999285714285714	0.7990714285714285	0.9999285714285714	0.9278571428571428	0.9992142857142857	0.9065	0.9997142857142857	0.9071428571428571	0.9994285714285714	0.8607142857142858	0.9995	0.8756428571428572	0.9995	0.9529285714285715	0.9997142857142857	0.8769285714285714	0.9987857142857143	0.0	0.9996428571428572	0.9695	0.9999285714285714	0.9999285714285714	0.9427857142857143	0.9999285714285714	0.9643571428571428	0.9998571428571429	0.9692857142857143	0.9997142857142857	0.9549285714285715	0.9996428571428572	0.9162857142857143	0.9999285714285714	0.9664285714285714	0.9995714285714286	0.9484285714285714	0.9743571428571428	0.9999285714285714	0.9675	0.9994285714285714	0.9507857142857142	0.9906428571428572	0.9772857142857143	0.9505	0.9993571428571428	0.9753571428571428	0.9995714285714286	0.9694285714285714	0.9997857142857143	0.9587142857142857	0.9997857142857143	0.8972142857142857	0.9983571428571428	0.7380714285714286	0.9982857142857143	0.7462857142857143	0.9914285714285714	0.9792857142857143	0.9976428571428572	0.9782857142857143	0.9999285714285714	0.9758571428571429	0.9993571428571428	0.9454285714285714	0.9986428571428572	0.9742857142857143	0.9999285714285714	0.9770714285714286	0.9999285714285714	0.9710714285714286	0.9995714285714286	0.9662857142857143	0.9997857142857143	0.9980714285714286	0.9715714285714285
H8f	0.8771428571428571	0.9951428571428571	0.9453571428571429	0.9957857142857143	0.9044285714285715	0.9941428571428571	0.8687142857142857	0.9951428571428571	0.8937857142857143	0.9977857142857143	0.9141428571428571	0.9882857142857143	0.8755714285714286	0.9960714285714286	0.8793571428571428	0.9886428571428572	0.8648571428571429	0.89	0.9972142857142857	0.9707142857142858	0.9967142857142857	0.871	0.9977857142857143	0.8549285714285715	0.9938571428571429	0.9377142857142857	0.9985	0.9735714285714285	0.9970714285714286	0.6667857142857143	0.5705714285714286	0.9959285714285714	0.6579285714285714	0.9884285714285714	0.7068571428571429	0.9972857142857143	0.697	0.9848571428571429	0.6302857142857143	0.9881428571428571	0.7016428571428571	0.9962142857142857	0.7578571428571429	0.9935714285714285	0.5988571428571429	0.9881428571428571	0.7525714285714286	0.9996428571428572	0.0	0.9925714285714285	0.691	0.9642857142857143	0.9895	0.8853571428571428	0.9347857142857143	0.8990714285714285	0.9902142857142857	0.8628571428571429	0.9919285714285714	0.8762142857142857	0.9958571428571429	0.8935714285714286	0.9947142857142857	0.915	0.9894285714285714	0.9944285714285714	0.9329285714285714	0.9934285714285714	0.8953571428571429	0.9868571428571429	0.9302142857142857	0.9042857142857142	0.9877857142857143	0.9717857142857143	0.9920714285714286	0.9562142857142857	0.9948571428571429	0.9775714285714285	0.9938571428571429	0.9920714285714286	0.9964285714285714	0.9670714285714286	0.9987857142857143	0.9509285714285715	0.9753571428571428	0.9475	0.9981428571428571	0.9835	0.9962857142857143	0.9455	0.9897857142857143	0.8923571428571428	0.9969285714285714	0.9775714285714285	0.9957142857142857	0.9145714285714286	0.9925714285714285	0.9336428571428571	0.9852142857142857	0.9714285714285714	0.9925714285714285	0.9326428571428571	0.9472857142857143	0.9656428571428571
H8s	0.9903571428571428	0.8949285714285714	0.989	0.9220714285714285	0.9855714285714285	0.9162857142857143	0.9952142857142857	0.8949285714285714	0.9922857142857143	0.9056428571428572	0.9844285714285714	0.8975714285714286	0.9897142857142858	0.9259285714285714	0.9935714285714285	0.9130714285714285	0.9968571428571429	0.9758571428571429	0.911	0.9927857142857143	0.8894285714285715	0.9918571428571429	0.9454285714285714	0.9909285714285714	0.9122142857142858	0.9937142857142857	0.9337142857142857	0.9945714285714286	0.9046428571428572	0.9890714285714286	0.9817142857142858	0.9287142857142857	0.9957142857142857	0.7032857142857143	0.9370714285714286	0.8197142857142857	0.9903571428571428	0.8272142857142857	0.9796428571428571	0.6987857142857142	0.9918571428571429	0.8173571428571429	0.9867142857142858	0.36764285714285716	0.9889285714285714	0.8229285714285715	0.9847857142857143	0.9695	0.9925714285714285	0.0	0.9870714285714286	0.9901428571428571	0.8384285714285714	0.9936428571428572	0.8785714285714286	0.9965	0.8899285714285714	0.9957142857142857	0.8683571428571428	0.9895714285714285	0.8801428571428571	0.9905	0.8771428571428571	0.9945714285714286	0.8473571428571428	0.8796428571428572	0.9873571428571428	0.8743571428571428	0.9959285714285714	0.8238571428571428	0.9776428571428571	0.8718571428571429	0.8282142857142857	0.9825714285714285	0.9240714285714285	0.9803571428571428	0.8934285714285715	0.9815714285714285	0.8946428571428572	0.993	0.9055	0.9859285714285714	0.9447142857142857	0.9891428571428571	0.9047142857142857	0.9767142857142858	0.9337142857142857	0.976	0.9132142857142858	0.9890714285714286	0.9162142857142858	0.9927142857142857	0.8974285714285715	0.9939285714285714	0.9125	0.9871428571428571	0.8792857142857143	0.9962857142857143	0.8872142857142857	0.9914285714285714	0.8986428571428572	0.9937857142857143	0.9873571428571428	0.8975
H9f	0.9197857142857143	0.9954285714285714	0.9452857142857143	0.9976428571428572	0.9381428571428572	0.9938571428571429	0.9316428571428571	0.9912857142857143	0.9605	0.9981428571428571	0.9317857142857143	0.9872857142857143	0.9367142857142857	0.9935714285714285	0.8916428571428572	0.9865714285714285	0.9458571428571428	0.947	0.9970714285714286	0.9520714285714286	0.9962857142857143	0.9167142857142857	0.9987142857142857	0.8895	0.9938571428571429	0.9401428571428572	0.9995	0.9598571428571429	0.9974285714285714	0.5112142857142857	0.5770714285714286	0.9954285714285714	0.5377857142857143	0.9847142857142858	0.6097142857142858	0.9952142857142857	0.7253571428571428	0.9705714285714285	0.7239285714285715	0.9801428571428571	0.6075	0.9943571428571428	0.7047857142857142	0.9837142857142858	0.644	0.9855	0.6745	0.9999285714285714	0.691	0.9870714285714286	0.0	0.9443571428571429	0.9864285714285714	0.8952857142857142	0.9867142857142858	0.8397142857142857	0.9903571428571428	0.9404285714285714	0.9893571428571428	0.9527142857142857	0.9931428571428571	0.9090714285714285	0.9958571428571429	0.9570714285714286	0.9834285714285714	0.9913571428571428	0.9385714285714286	0.9935714285714285	0.9431428571428572	0.9800714285714286	0.9777142857142858	0.9633571428571429	0.9818571428571429	0.9004285714285715	0.9874285714285714	0.9108571428571428	0.9895714285714285	0.9412142857142857	0.9865	0.9824285714285714	0.9947142857142857	0.9553571428571429	0.9966428571428572	0.9364285714285714	0.9707142857142858	0.946	0.9965	0.9692857142857143	0.9870714285714286	0.9377857142857143	0.9879285714285714	0.8955	0.9963571428571428	0.9709285714285715	0.9941428571428571	0.9250714285714285	0.9917857142857143	0.9427857142857143	0.9776428571428571	0.9560714285714286	0.9895714285714285	0.9087142857142857	0.9370714285714286	0.9785
